Sensor Position (Degrees),Light Intensity (Volts)
77.96954,0.1717
78.09137,0.1754
78.38579,0.18361
78.56853,0.17765
78.64975,0.17636
78.8731,0.18135
79.00508,0.18763
79.06599,0.18425
79.22843,0.18409
79.36041,0.18248
79.44162,0.17926
79.65482,0.17347
79.79695,0.15995
79.86802,0.15898
80.08122,0.14208
80.2132,0.13371
80.28426,0.13258
80.48731,0.12405
80.56853,0.11729
80.61929,0.11858
80.73096,0.11954
80.80203,0.11327
80.84264,0.11278
80.93401,0.11375
81.00508,0.1123
81.02538,0.11858
81.15736,0.11069
81.24873,0.11375
81.30964,0.11504
81.52284,0.11423
81.67513,0.11295
81.74619,0.11407
81.96954,0.11021
82.12183,0.11262
82.2132,0.11021
82.50761,0.11182
82.69036,0.11488
82.77157,0.11311
82.98477,0.11021
83.13706,0.1123
83.18782,0.11005
83.32995,0.116
83.43147,0.11343
83.47208,0.11359
83.60406,0.11246
83.68528,0.11794
83.72589,0.11246
83.84772,0.11359
83.92893,0.11504
83.96954,0.11777
84.10152,0.11649
84.20305,0.11375
84.25381,0.11681
84.40609,0.11456
84.54822,0.11246
84.60914,0.1152
84.84264,0.11826
85.02538,0.11552
85.1269,0.11697
85.41117,0.11729
85.59391,0.11311
85.65482,0.11504
85.83756,0.11552
85.92893,0.11842
85.96954,0.11295
86.08122,0.11295
86.17259,0.11826
86.22335,0.11681
86.38579,0.11874
86.49746,0.11536
86.53807,0.11616
86.73096,0.11842
86.8731,0.116
86.94416,0.11552
87.15736,0.11665
87.28934,0.11826
87.36041,0.11729
87.53299,0.11439
87.64467,0.11922
87.69543,0.11633
87.83756,0.11616
87.91878,0.11166
87.96954,0.11552
88.12183,0.11697
88.2335,0.11777
88.28426,0.11472
88.43655,0.11761
88.52792,0.12003
88.56853,0.11794
88.69036,0.11826
88.75127,0.11375
88.78173,0.11987
88.84264,0.11552
88.90355,0.1152
88.92386,0.12099
88.99492,0.1189
89.06599,0.11858
89.08629,0.1226
89.18782,0.11954
89.26904,0.1152
89.29949,0.12164
89.43147,0.11874
89.52284,0.11552
89.5736,0.11552
89.74619,0.11858
89.84772,0.11504
89.91878,0.11906
90.08122,0.11987
