Time (s),Position (m)
10:36:15.647,0.163
10:36:16.647,0.163
10:36:17.647,0.163
10:36:18.647,0.163
10:36:19.648,0.163
10:36:20.647,0.163
10:36:21.647,0.163
10:36:22.647,0.163
10:36:23.647,0.163
10:36:24.647,0.164
10:36:25.648,0.164
10:36:26.647,0.164
10:36:27.647,0.164
10:36:28.647,0.164
10:36:29.647,0.164
10:36:30.648,0.164
10:36:31.647,0.164
10:36:32.647,0.164
10:36:33.647,0.164
10:36:34.647,0.165
10:36:35.647,0.165
10:36:36.647,0.165
10:36:37.647,0.165
10:36:38.647,0.165
10:36:39.647,0.165
10:36:40.647,0.165
10:36:41.647,0.165
10:36:42.647,0.165
10:36:43.647,0.165
10:36:44.647,0.165
10:36:45.647,0.165
10:36:46.647,0.165
10:36:47.647,0.165
10:36:48.647,0.165
10:36:49.647,0.165
10:36:50.647,0.166
10:36:51.647,0.166
10:36:52.647,0.166
10:36:53.647,0.166
10:36:54.647,0.166
10:36:55.648,0.166
10:36:56.647,0.166
10:36:57.647,0.166
10:36:58.647,0.166
10:36:59.647,0.166
10:37:00.647,0.166
10:37:01.647,0.166
10:37:02.648,0.166
10:37:03.647,0.166
10:37:04.647,0.166
10:37:05.647,0.166
10:37:06.647,0.166
10:37:07.647,0.166
10:37:08.647,0.166
10:37:09.647,0.166
10:37:10.647,0.166
10:37:11.647,0.166
10:37:12.647,0.166
10:37:13.647,0.166
10:37:14.647,0.166
10:37:15.647,0.166
10:37:16.647,0.166
10:37:17.647,0.166
10:37:18.647,0.166
10:37:19.647,0.166
10:37:20.647,0.166
10:37:21.647,0.166
10:37:22.647,0.166
10:37:23.647,0.166
10:37:24.647,0.166
10:37:25.647,0.166
10:37:26.647,0.166
10:37:27.647,0.166
10:37:28.647,0.166
10:37:29.647,0.166
10:37:30.647,0.166
10:37:31.647,0.166
10:37:32.647,0.166
10:37:33.647,0.166
10:37:34.647,0.166
10:37:35.647,0.166
10:37:36.647,0.166
10:37:37.648,0.166
10:37:38.647,0.166
10:37:39.647,0.166
10:37:40.647,0.166
10:37:41.647,0.165
10:37:42.647,0.165
10:37:43.647,0.165
10:37:44.647,0.165
10:37:45.647,0.165
10:37:46.647,0.165
10:37:47.647,0.165
10:37:48.647,0.165
10:37:49.647,0.165
10:37:50.647,0.165
10:37:51.647,0.165
10:37:52.647,0.165
10:37:53.648,0.165
10:37:54.647,0.165
10:37:55.647,0.165
10:37:56.647,0.165
10:37:57.647,0.165
10:37:58.647,0.165
10:37:59.647,0.164
10:38:00.647,0.164
10:38:01.647,0.164
10:38:02.647,0.164
10:38:03.647,0.164
10:38:04.647,0.164
10:38:05.647,0.164
10:38:06.647,0.164
10:38:07.647,0.164
10:38:08.647,0.164
10:38:09.647,0.164
10:38:10.647,0.163
10:38:11.647,0.163
10:38:12.647,0.163
10:38:13.647,0.163
10:38:14.647,0.163
10:38:15.647,0.163
10:38:16.647,0.163
10:38:17.647,0.163
10:38:18.647,0.163
10:38:19.647,0.162
10:38:20.647,0.162
10:38:21.647,0.162
10:38:22.647,0.162
10:38:23.647,0.162
10:38:24.647,0.162
10:38:25.647,0.162
10:38:26.647,0.162
10:38:27.647,0.162
10:38:28.647,0.162
10:38:29.647,0.162
10:38:30.647,0.162
10:38:31.647,0.161
10:38:32.647,0.161
10:38:33.647,0.161
10:38:34.647,0.161
10:38:35.647,0.161
10:38:36.647,0.161
10:38:37.647,0.161
10:38:38.648,0.161
10:38:39.648,0.16
10:38:40.647,0.16
10:38:41.647,0.16
10:38:42.647,0.16
10:38:43.647,0.16
10:38:44.647,0.16
10:38:45.647,0.16
10:38:46.647,0.16
10:38:47.648,0.16
10:38:48.647,0.16
10:38:49.647,0.16
10:38:50.647,0.159
10:38:51.647,0.159
10:38:52.647,0.159
10:38:53.647,0.159
10:38:54.647,0.159
10:38:55.647,0.159
10:38:56.647,0.159
10:38:57.647,0.159
10:38:58.647,0.159
10:38:59.647,0.159
10:39:00.647,0.159
10:39:01.647,0.158
10:39:02.647,0.158
10:39:03.647,0.158
10:39:04.647,0.158
10:39:05.647,0.158
10:39:06.647,0.158
10:39:07.647,0.158
10:39:08.647,0.158
10:39:09.648,0.158
10:39:10.647,0.158
10:39:11.647,0.158
10:39:12.647,0.158
10:39:13.647,0.158
10:39:14.647,0.157
10:39:15.647,0.157
10:39:16.647,0.157
10:39:17.647,0.157
10:39:18.647,0.157
10:39:19.647,0.157
10:39:20.647,0.157
10:39:21.647,0.157
10:39:22.647,0.157
10:39:23.647,0.157
10:39:24.647,0.157
10:39:25.647,0.157
10:39:26.647,0.157
10:39:27.648,0.157
10:39:28.647,0.157
10:39:29.647,0.157
10:39:30.647,0.156
10:39:31.647,0.156
10:39:32.647,0.156
10:39:33.647,0.156
10:39:34.647,0.156
10:39:35.647,0.156
10:39:36.647,0.156
10:39:37.647,0.156
10:39:38.647,0.156
10:39:39.647,0.156
10:39:40.647,0.156
10:39:41.647,0.156
10:39:42.647,0.156
10:39:43.647,0.156
10:39:44.647,0.156
10:39:45.647,0.156
10:39:46.647,0.156
10:39:47.647,0.156
10:39:48.647,0.156
10:39:49.647,0.156
10:39:50.647,0.156
10:39:51.647,0.156
10:39:52.647,0.156
10:39:53.647,0.156
10:39:54.647,0.156
10:39:55.647,0.156
10:39:56.647,0.156
10:39:57.647,0.156
10:39:58.647,0.156
10:39:59.647,0.156
10:40:00.647,0.156
10:40:01.647,0.156
10:40:02.647,0.156
10:40:03.647,0.156
10:40:04.647,0.156
10:40:05.647,0.157
10:40:06.647,0.157
10:40:07.647,0.157
10:40:08.647,0.157
10:40:09.647,0.157
10:40:10.647,0.157
10:40:11.647,0.157
10:40:12.647,0.157
10:40:13.647,0.157
10:40:14.647,0.157
10:40:15.647,0.157
10:40:16.647,0.157
10:40:17.647,0.157
10:40:18.647,0.157
10:40:19.647,0.157
10:40:20.647,0.157
10:40:21.647,0.157
10:40:22.647,0.158
10:40:23.647,0.158
10:40:24.647,0.158
10:40:25.647,0.158
10:40:26.647,0.158
10:40:27.647,0.158
10:40:28.647,0.158
10:40:29.647,0.158
10:40:30.647,0.158
10:40:31.647,0.158
10:40:32.647,0.158
10:40:33.647,0.158
10:40:34.647,0.158
10:40:35.648,0.158
10:40:36.647,0.159
10:40:37.647,0.159
10:40:38.647,0.159
10:40:39.647,0.159
10:40:40.647,0.159
10:40:41.647,0.159
10:40:42.647,0.159
10:40:43.647,0.159
10:40:44.647,0.159
10:40:45.647,0.159
10:40:46.647,0.159
10:40:47.647,0.159
10:40:48.647,0.159
10:40:49.648,0.16
10:40:50.647,0.16
10:40:51.647,0.16
10:40:52.647,0.16
10:40:53.647,0.16
10:40:54.647,0.16
10:40:55.647,0.16
10:40:56.647,0.16
10:40:57.647,0.16
10:40:58.647,0.16
10:40:59.647,0.16
10:41:00.647,0.16
10:41:01.647,0.161
10:41:02.647,0.161
10:41:03.647,0.161
10:41:04.647,0.161
10:41:05.647,0.161
10:41:06.648,0.161
10:41:07.647,0.161
10:41:08.647,0.161
10:41:09.647,0.161
10:41:10.647,0.162
10:41:11.647,0.162
10:41:12.647,0.162
10:41:13.647,0.162
10:41:14.647,0.162
10:41:15.647,0.162
10:41:16.647,0.162
10:41:17.647,0.162
10:41:18.647,0.162
10:41:19.647,0.162
10:41:20.647,0.162
10:41:21.647,0.162
10:41:22.647,0.163
10:41:23.647,0.162
10:41:24.647,0.163
10:41:25.647,0.163
10:41:26.647,0.163
10:41:27.647,0.163
10:41:28.647,0.163
10:41:29.647,0.163
10:41:30.647,0.163
10:41:31.647,0.163
10:41:32.647,0.163
10:41:33.648,0.163
10:41:34.647,0.163
10:41:35.647,0.164
10:41:36.647,0.164
10:41:37.647,0.164
10:41:38.647,0.164
10:41:39.647,0.164
10:41:40.647,0.164
10:41:41.647,0.164
10:41:42.647,0.164
10:41:43.648,0.164
10:41:44.647,0.164
10:41:45.647,0.164
10:41:46.647,0.164
10:41:47.647,0.164
10:41:48.647,0.164
10:41:49.647,0.164
10:41:50.647,0.164
10:41:51.647,0.164
10:41:52.648,0.165
10:41:53.647,0.165
10:41:54.647,0.165
10:41:55.647,0.165
10:41:56.647,0.165
10:41:57.647,0.165
10:41:58.647,0.165
10:41:59.647,0.165
10:42:00.647,0.165
10:42:01.647,0.165
10:42:02.647,0.165
10:42:03.647,0.165
10:42:04.647,0.165
10:42:05.648,0.165
10:42:06.647,0.165
10:42:07.648,0.165
10:42:08.647,0.165
10:42:09.647,0.165
10:42:10.647,0.165
10:42:11.647,0.165
10:42:12.647,0.165
10:42:13.647,0.165
10:42:14.647,0.165
10:42:15.647,0.165
10:42:16.647,0.165
10:42:17.647,0.165
10:42:18.647,0.165
10:42:19.648,0.165
10:42:20.647,0.165
10:42:21.647,0.165
10:42:22.648,0.165
10:42:23.647,0.165
10:42:24.647,0.165
10:42:25.647,0.165
10:42:26.647,0.165
10:42:27.647,0.165
10:42:28.647,0.165
10:42:29.647,0.165
10:42:30.647,0.165
10:42:31.647,0.165
10:42:32.647,0.165
10:42:33.647,0.165
10:42:34.647,0.165
10:42:35.647,0.165
10:42:36.647,0.165
10:42:37.647,0.165
10:42:38.648,0.165
10:42:39.647,0.165
10:42:40.647,0.165
10:42:41.647,0.165
10:42:42.647,0.165
10:42:43.647,0.165
10:42:44.647,0.165
10:42:45.647,0.165
10:42:46.647,0.165
10:42:47.647,0.165
10:42:48.647,0.165
10:42:49.647,0.165
10:42:50.647,0.165
10:42:51.647,0.164
10:42:52.647,0.164
10:42:53.647,0.164
10:42:54.647,0.164
10:42:55.647,0.164
10:42:56.647,0.164
10:42:57.647,0.164
10:42:58.647,0.164
10:42:59.647,0.164
10:43:00.647,0.164
10:43:01.647,0.164
10:43:02.647,0.164
10:43:03.647,0.164
10:43:04.647,0.164
10:43:05.647,0.164
10:43:06.647,0.164
10:43:07.647,0.164
10:43:08.647,0.164
10:43:09.647,0.164
10:43:10.647,0.163
10:43:11.647,0.163
10:43:12.647,0.163
10:43:13.647,0.163
10:43:14.647,0.163
10:43:15.647,0.163
10:43:16.647,0.163
10:43:17.647,0.163
10:43:18.647,0.163
10:43:19.647,0.163
10:43:20.648,0.163
10:43:21.647,0.163
10:43:22.647,0.163
10:43:23.647,0.162
10:43:24.647,0.162
10:43:25.647,0.162
10:43:26.647,0.162
10:43:27.647,0.162
10:43:28.647,0.162
10:43:29.647,0.162
10:43:30.647,0.162
10:43:31.647,0.162
10:43:32.647,0.162
10:43:33.647,0.162
10:43:34.648,0.162
10:43:35.647,0.162
10:43:36.647,0.162
10:43:37.647,0.162
10:43:38.647,0.162
10:43:39.647,0.161
10:43:40.647,0.161
10:43:41.647,0.161
10:43:42.647,0.161
10:43:43.647,0.161
10:43:44.647,0.161
10:43:45.647,0.161
10:43:46.647,0.161
10:43:47.648,0.161
10:43:48.647,0.161
10:43:49.647,0.161
10:43:50.647,0.161
10:43:51.647,0.16
10:43:52.647,0.16
10:43:53.647,0.16
10:43:54.647,0.16
10:43:55.647,0.16
10:43:56.647,0.16
10:43:57.647,0.16
10:43:58.647,0.16
10:43:59.647,0.16
10:44:00.647,0.16
10:44:01.647,0.16
10:44:02.647,0.16
10:44:03.647,0.16
10:44:04.647,0.16
10:44:05.647,0.16
10:44:06.648,0.159
10:44:07.647,0.159
10:44:08.647,0.159
10:44:09.647,0.159
10:44:10.647,0.159
10:44:11.647,0.159
10:44:12.647,0.159
10:44:13.647,0.159
10:44:14.647,0.159
10:44:15.648,0.159
10:44:16.647,0.159
10:44:17.648,0.159
10:44:18.647,0.159
10:44:19.647,0.159
10:44:20.647,0.159
10:44:21.647,0.159
10:44:22.647,0.159
10:44:23.647,0.159
10:44:24.648,0.159
10:44:25.647,0.159
10:44:26.647,0.159
10:44:27.647,0.159
10:44:28.647,0.159
10:44:29.647,0.159
10:44:30.647,0.158
10:44:31.647,0.158
10:44:32.647,0.158
10:44:33.647,0.158
10:44:34.647,0.158
10:44:35.647,0.158
10:44:36.647,0.158
10:44:37.648,0.158
10:44:38.647,0.158
10:44:39.647,0.158
10:44:40.647,0.158
10:44:41.647,0.158
10:44:42.647,0.158
10:44:43.647,0.158
10:44:44.648,0.158
10:44:45.647,0.158
10:44:46.647,0.158
10:44:47.647,0.158
10:44:48.647,0.158
10:44:49.647,0.158
10:44:50.647,0.158
10:44:51.647,0.158
10:44:52.647,0.158
10:44:53.647,0.158
10:44:54.647,0.158
10:44:55.647,0.158
10:44:56.648,0.158
10:44:57.647,0.158
10:44:58.647,0.158
10:44:59.647,0.158
10:45:00.647,0.158
10:45:01.647,0.158
10:45:02.647,0.158
10:45:03.647,0.158
10:45:04.647,0.158
10:45:05.648,0.158
10:45:06.647,0.158
10:45:07.647,0.158
10:45:08.647,0.158
10:45:09.647,0.158
10:45:10.647,0.158
10:45:11.647,0.159
10:45:12.647,0.159
10:45:13.647,0.159
10:45:14.647,0.159
10:45:15.647,0.159
10:45:16.647,0.159
10:45:17.647,0.159
10:45:18.647,0.159
10:45:19.647,0.159
10:45:20.647,0.159
10:45:21.647,0.159
10:45:22.647,0.159
10:45:23.648,0.159
10:45:24.647,0.159
10:45:25.647,0.159
10:45:26.647,0.159
10:45:27.647,0.159
10:45:28.647,0.159
10:45:29.647,0.159
10:45:30.647,0.159
10:45:31.647,0.159
10:45:32.647,0.159
10:45:33.647,0.159
10:45:34.647,0.159
10:45:35.647,0.159
10:45:36.647,0.159
10:45:37.647,0.159
10:45:38.647,0.159
10:45:39.647,0.159
10:45:40.648,0.159
10:45:41.647,0.16
10:45:42.647,0.16
10:45:43.647,0.16
10:45:44.647,0.16
10:45:45.647,0.16
10:45:46.647,0.16
10:45:47.648,0.16
10:45:48.647,0.16
10:45:49.647,0.16
10:45:50.647,0.16
10:45:51.647,0.16
10:45:52.647,0.16
10:45:53.647,0.16
10:45:54.647,0.16
10:45:55.647,0.16
10:45:56.647,0.16
10:45:57.647,0.161
10:45:58.647,0.161
10:45:59.647,0.161
10:46:00.647,0.161
10:46:01.647,0.161
10:46:02.647,0.161
10:46:03.647,0.161
10:46:04.647,0.161
10:46:05.647,0.161
10:46:06.647,0.161
10:46:07.647,0.161
10:46:08.647,0.161
10:46:09.647,0.162
10:46:10.647,0.162
10:46:11.647,0.162
10:46:12.647,0.162
10:46:13.647,0.162
10:46:14.647,0.162
10:46:15.647,0.162
10:46:16.647,0.162
10:46:17.647,0.162
10:46:18.647,0.162
10:46:19.647,0.162
10:46:20.647,0.162
10:46:21.647,0.162
10:46:22.647,0.162
10:46:23.647,0.162
10:46:24.647,0.162
10:46:25.647,0.163
10:46:26.647,0.162
10:46:27.648,0.163
10:46:28.647,0.163
10:46:29.647,0.163
10:46:30.647,0.163
10:46:31.647,0.163
10:46:32.647,0.163
10:46:33.647,0.163
10:46:34.647,0.163
10:46:35.648,0.163
10:46:36.647,0.163
10:46:37.647,0.163
10:46:38.647,0.163
10:46:39.647,0.163
10:46:40.647,0.163
10:46:41.647,0.164
10:46:42.647,0.163
10:46:43.647,0.164
10:46:44.647,0.164
10:46:45.647,0.164
10:46:46.647,0.164
10:46:47.648,0.164
10:46:48.647,0.164
10:46:49.647,0.164
10:46:50.647,0.164
10:46:51.647,0.164
10:46:52.647,0.164
10:46:53.648,0.164
10:46:54.647,0.164
10:46:55.647,0.164
10:46:56.647,0.164
10:46:57.647,0.164
10:46:58.647,0.164
10:46:59.647,0.164
10:47:00.647,0.164
10:47:01.647,0.164
10:47:02.647,0.164
10:47:03.647,0.164
10:47:04.647,0.164
10:47:05.647,0.164
10:47:06.647,0.164
10:47:07.647,0.164
10:47:08.647,0.164
10:47:09.648,0.164
10:47:10.647,0.164
10:47:11.647,0.164
10:47:12.647,0.164
10:47:13.647,0.164
10:47:14.647,0.164
10:47:15.648,0.164
10:47:16.647,0.165
10:47:17.647,0.165
10:47:18.647,0.164
10:47:19.647,0.165
10:47:20.647,0.165
10:47:21.647,0.165
10:47:22.647,0.165
10:47:23.647,0.165
10:47:24.647,0.165
10:47:25.647,0.165
10:47:26.647,0.165
10:47:27.647,0.165
10:47:28.647,0.165
10:47:29.647,0.165
10:47:30.647,0.165
10:47:31.647,0.165
10:47:32.647,0.165
10:47:33.647,0.165
10:47:34.647,0.165
10:47:35.647,0.165
10:47:36.647,0.165
10:47:37.647,0.164
10:47:38.647,0.164
10:47:39.647,0.164
10:47:40.647,0.164
10:47:41.647,0.164
10:47:42.647,0.164
10:47:43.647,0.164
10:47:44.647,0.164
10:47:45.647,0.164
10:47:46.647,0.164
10:47:47.647,0.164
10:47:48.648,0.164
10:47:49.647,0.164
10:47:50.647,0.164
10:47:51.647,0.164
10:47:52.647,0.164
10:47:53.647,0.164
10:47:54.647,0.164
10:47:55.647,0.164
10:47:56.647,0.164
10:47:57.647,0.164
10:47:58.647,0.164
10:47:59.647,0.164
10:48:00.647,0.164
10:48:01.647,0.164
10:48:02.647,0.164
10:48:03.647,0.164
10:48:04.647,0.164
10:48:05.647,0.164
10:48:06.647,0.164
10:48:07.647,0.164
